StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task
7/25/17 21:19,7/25/17 21:28,0,173.234.61.62,100,490,1,7/25/17 21:28,R_1DwnCOF75s37nRv,,,,,41.84829712,-87.65170288,anonymous,EN,A2XEH5CF7RUGA9,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,Everyone seems to have an equal chance of being chosen for an onsite interview. So I don't think it is unfair.,5,4,5,4,3,4,"I am unsure on whether Chris was chosen for an onsite interview. He could be happy or upset, depending.",5,"I am not sure if he is a good-decision maker. However, he is a manager at a high-tech company, so he got there by accomplishment ( I am guessing).",1,,,,,,,,,,,,,1,39,1,5,1,5,3
7/25/17 21:19,7/25/17 21:28,0,73.202.17.168,100,524,1,7/25/17 21:28,R_AciiA4NBwvdOkSd,,,,,37.81129456,-122.3007965,anonymous,EN,AL8XTNQ7MQH5F,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An algorithm describes the process of applying a set of rules to inputs in order to produce a result.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,The algorithm likely provides a more reliable estimate of when a component needs to be checked than Chris's own assumptions.,5,3,1,3,2,3,"I think Chris probably doesn't experience many emotions based on the algorithm's assignment of the maintenance task. However, since it is just a computational algorithm, it is highly unlikely that Chris would feel any negative emotions (such as anger, disappointment, or frustration) toward it. It is also unlikely that he experiences such a strong emotion as ""joy."" And there's no reason for him to feel proud, since he has nothing to do with the algorithm. He might feel kind of happy that the algorithm decides which component needs to be maintained, because it takes some of the responsibility off of him. ",6,"The algorithm is based on historical data. Unless the circumstances change, and certain components become more or less important, or a new process causes parts to break more or less frequently, then it's reasonable to believe that the maintenance scheduled produced by the algorithm is relatively reliable. ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,1,8,1,1,1
7/25/17 21:18,7/25/17 21:28,0,184.63.88.33,100,593,1,7/25/17 21:28,R_3m3FL8jvOrk1BZt,,,,,30.40800476,-95.18560028,anonymous,EN,A3DZ46U9XRLVBI,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manger monitored and adjusted the decision and data made by the algorithm.,A automated program that uses calculations and previous date as well as monitoring to make future decisions.,6,The algorithm is making a analyzed decision. Because of that I find it fair.,4,4,4,2,1,1,I don't think he would have any angry or upset feeling but wouldn't be particularly happy about the extra work either.,6,I think it uses calculations and that makes it pretty accurate.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38,1,3,3,3,1
7/25/17 21:18,7/25/17 21:29,0,69.145.11.9,100,609,1,7/25/17 21:29,R_2SesWglDAu4DXQk,,,,,41.10339355,-104.905899,anonymous,EN,A2CU75UPXCS8J6,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm decides what part should be looked at and who should do it.The human makes sure that all the parameters are properly entered.,"algorithms are combinations of equations, specifications and decision trees to help anyone or any machine decide what to do next",6,"Being assigned to a specific task in the factory is something that everyone there is subject to, which makes it completely fair - at least in theory",4,4,4,2,1,3,"Getting an assignment is probably not a joyful experience, so it causes neither that nor happiness.There should be no negative feelings, and pride should not enter into it at all, since it is just an assignment and not something super special.",6,"If you put the right information in, a good result should follow.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,2,8,1,3,1
7/25/17 21:22,7/25/17 21:29,0,65.0.117.245,100,377,1,7/25/17 21:29,R_2rYJxo36t6IAVl4,,,,,33.42590332,-88.83029938,anonymous,EN,A30QRYULPVYZQV,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,"It is Chris's job to do the tasks assigned to him my the manager.  ""Fair"" does not play a part when you work for someone and have a job to do.",4,4,4,1,1,1,"As an employee who's job it is to do the assigned tasks from the manager, emotions have no place in the equation.  Chris either does the job as detailed and gets paid for doing so, or he does not do the job assigned and get fired.",7,It is the manager's job to assign tasks in a manner that benefits the company.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64,1,5,1,5,1
7/25/17 21:18,7/25/17 21:29,0,67.177.170.18,100,662,1,7/25/17 21:29,R_2UWzXMmNVjrXvmT,,,,,35.79820251,-86.43560028,anonymous,EN,A1535FFYCFNGBX,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm was used by the manager to better help him to see when the employees time would be best spent at the coffee shop.  ,They can help determine an action by data processing.,,,,,,,,,,,,,5,It depends on the employee's availability so to me that is pretty fair.,5,4,4,3,3,3,I would think that Chris would want to do mornings.  Who wouldn't? And it would pretty busy to make the mornings go by fast. ,5,Sometimes compuers can be smarter than humans in my opinion. ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,46,1,2,1,3,2
7/25/17 21:22,7/25/17 21:29,0,71.13.252.156,100,447,1,7/25/17 21:29,R_sHeP1Vl0t1CKfsZ,,,,,43.11839294,-89.52069855,anonymous,EN,A13N8H1IVF7TMJ,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"The algorithm is required to ""check"" the components of the company, and assign workers randomly for maintenance.  The manager oversees the computer, and in effect should have the final say.",Algorithms are basically directions.  They are a set of steps required for a computer to complete a task.,4,"I don't have enough context.  I need to know more about the company; how many employees work there, for example?  How frequently does Chris get assigned tasks?",4,4,4,5,4,5,"I chose frustrated and disappointed because it will most likely add to his normal duties.  Again, though, I need more context to render a complete decision.",3,I have to figure the company would have done its research as well as trials before implementing the algorithm.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29,2,6,1,3,1
7/25/17 21:18,7/25/17 21:30,0,67.248.70.34,100,694,1,7/25/17 21:30,R_2DOfbUICAsVQ8Va,,,,,42.71609497,-73.81580353,anonymous,EN,ABR4UCZ8K7I4K,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager goes over the applicant's personal statements while the algorithm has a set of rules in place that helps to make the final decision by going through the resumes. ,A step by step set of rules in place to perform a task.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"I believe it's fair because it is not only a computer making the final decision, but a human is going over information as well. ",6,5,4,3,2,2,"I believe he would also think it was fair, so he would be happy with the decision. ",6,"Because there are a set of rules in place, there is no favoritism or any other judgement taking place. I think this is very trustworthy. ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,1,2,1,4,3
7/25/17 21:23,7/25/17 21:30,0,75.133.101.248,100,396,1,7/25/17 21:30,R_CZEXjyPiUIV5XHj,,,,,41.46749878,-73.24060059,anonymous,EN,AKHH4W14A6AN9,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,the algorithm analyzes the calls and the manager adjusts what the algorithm factors in when analyzing ,automatic judgement system ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,The manager can change it to be different any time,2,2,2,6,6,6,I think it would be frustrating because instead of just being observed he has to be judged by this algorithm ,1,The manager can adjust it to be any way he wants ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35,1,5,1,3,4
7/25/17 21:24,7/25/17 21:30,0,98.210.228.117,100,361,1,7/25/17 21:30,R_1Qcp2UUPBqZnkec,,,,,38.02400208,-122.5400009,anonymous,EN,AOBTFLJU2BEPR,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An algorithm is a computer program that is designed to make decisions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,I think this would be discriminatory.,2,2,2,5,5,5,I think an algorithm can't totally select a good candidate.,4,I think the algorithm can narrow down the pool of candidates but can't identify the best person for the job.,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,1,5,1,1,3
7/25/17 21:27,7/25/17 21:30,0,24.148.94.178,100,190,1,7/25/17 21:30,R_3isXgDnowRrhj5k,,,,,42.00759888,-87.69560242,anonymous,EN,A2G30CUMM6UXG5,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm would plan out solutions and the manager would make the final decision.,A mathematical sequence that takes factors from real life into account to predict outcomes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,With the algorithim doing the majority of the work and manager making final decision it will be well thought out.,4,3,3,4,3,5,I don't think it would evoke too much other than a typical job activity.,6,The algorithm should be designed to be less impartial than anything else.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,2,5,1,4,1
7/25/17 21:21,7/25/17 21:30,0,73.1.49.185,100,547,1,7/25/17 21:30,R_bswyC8Lw46nW3L3,,,,,27.44250488,-80.33059692,anonymous,EN,A1KLAGM9CCOFBN,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager and the algorithm both judged Chris together.,Computer code designed to do something specific and/or learn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Would have to know more about how the algorithm works.,4,4,4,5,5,5,I don't really think an algorithm could fairly judge a human.,5,Trust the manager more than the algorithm.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63,2,3,1,4,4
7/25/17 21:21,7/25/17 21:30,0,174.105.8.87,100,512,1,7/25/17 21:30,R_3Pt1x14ZX4sIbvu,,,,,40.59820557,-83.14250183,anonymous,EN,A1F8O6BA8AZTRF,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"It was honestly a little confusing, but it sounded like the manager and the algorithm evaluated the customer service calls by use of comments and tone, and then the algorithm took those evaluations and further evaluated them. ",When a computer sees a process or set of rules and makes decisions based off of patterns. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"I don't really understand how the algorithm would be able to evaluate things like tone, which can easily be subjective and/or misunderstood. ",2,2,2,5,5,6,I think Chris is a smart dude and would feel the same way that I explained as to why the evaluation is unfair. ,2,I don't think the algorithm could take into consideration human emotions and tone. ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38,1,5,1,4,4
7/25/17 21:22,7/25/17 21:30,0,104.11.61.83,100,501,1,7/25/17 21:30,R_2uWeG1Vwjz3svf5,,,,,37.95359802,-122.0780029,anonymous,EN,A8KX1HFH8NE2Q,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,6,"It is the manager's responsibility to schedule the shifts for all employees, including Chris.  The manager was given that position because he or she was deemed as being able to make those type of decisions that would be in the best interest of the coffee shop and its customers.",4,4,6,2,1,3,I think that Chris would feel wanted for being scheduled on the morning shift and this would make him proud.  He would not be frustrated or angry.,6,"The owners of the coffee shop felt that the manager had the ability to make those decisions and thus, they have put trust in the manager to make the best overall decisions for the coffee shop, its customers and their employees.",1,,,,,,,,,,,,,,,,,,,,,,,,,3,51,2,6,1,5,2
7/25/17 21:17,7/25/17 21:30,0,108.240.90.69,100,766,1,7/25/17 21:30,R_1MRqo9MyjaMeaLg,,,,,39.6473999,-84.15730286,anonymous,EN,A1HK7CR71C8BCA,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Chris is being monitored by a manager through the algorithm that evaluates Chris.,Set of rules created and adjusted by manager or supervisor. It helps to evaluate more efficiently the worker.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,The manager has his/her own responsibilities. Chris is his/her subordinate and has to be evaluated by algorithm followed by manager.,4,2,2,4,2,4,Chris knows the procedures and is accustomed to them.,5,The set of rules are esier to follow. Once the initial practice period is over I  can follow it pretty easily.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,1,5,4,3,4
7/25/17 21:22,7/25/17 21:30,0,97.73.240.98,100,476,1,7/25/17 21:30,R_30r7aayHfP3hvch,,,,,34.05439758,-118.2440033,anonymous,EN,A3KNO82DZ519HG,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,THE MANAGER AND ALGORITHM BOTH COME US WITH MAINTENANCE SHCHEDULES AND ASSIGN THEM TO CHRIS,THEY ARE CONCLUSIONS OF A SITUATION BY A COMPUTER BASED ON PREVIOUS EVENTS AND THE COMPUTERS ANALYSIS OF THOSE ACTIONS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,I THINK BOTH THE ALGORITHM AND THE MANAGER HAVE DIFFERENT VIEW POINTS AND USING THEM TOGETHER GIVES A BETTER ANSWER TO HOW BEST TO USE CHRIS.,4,4,4,3,3,3,CHRIS HAS A JOB TO DO AND SHOULD DO HIS BEST BASED ON THE CONCLUSIONS THAT ARE REACHED BY THE ALGORITHM AND THE MANGER.,6,AN ALGORITHM HAS DETAILED INFORMATION ON PRIOR ISSUES AND THE ABILITY OF STAFF TO MAKE TO GOOD DECISION.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58,1,5,1,4,1
7/25/17 21:19,7/25/17 21:31,0,98.236.24.49,100,713,1,7/25/17 21:31,R_1n0L5RIShWFOBxV,,,,,40.16470337,-79.8239975,anonymous,EN,AYBWFPTVDWKYS,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm was tasked with scheduling employee shifts at the coffee shop based on analyses of both employee availability and customer traffic done by both the algorithm and a human manager.,"A set of computer processes meant to analyze data, perform calculations and reach a conclusion to solve a problem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"The algorithm is not being left on its own to make the decisions, a human manager is involved as well. Both are being employed to balance workplace and employee needs. The manager can act as a check on the algorithm if need be.",5,4,3,4,3,4,I have no idea how the shift assignment actually worked out for chris. I can only go by the idea that both the algorithm and manager working together came up with something that balances between the needs of the shop and employees. But that doesn't mean that all employees will be happy.,5,"A computer program can still get things wrong when it doesn't have the human ability to think and react to human situations. I'm sure the algorithm can do a fairly good job, but there will always be situations and variables it will not account for.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,51,1,5,1,4,2
7/25/17 21:25,7/25/17 21:32,0,74.208.11.240,100,446,1,7/25/17 21:32,R_3hzLVKH0S1kSmZw,,,,,40.05479431,-75.40830231,anonymous,EN,A1YC558J4E5KZ,"1,2",3,6,6,This is part of Chris' job and it needs to be done.,4,2,2,2,2,3,"I think he would mainly be focused on doing his job, not on why/how he was assigned the task.",5,"As long as the manager does what the algorithm indicates is appropriate, he makes good decisions. But I bet he doesn't always do what the algorithm says.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"The algorithm determined the best course of action, and the manager made the final decision about what to do.","Rules, programmed by humans, that computers follow exactly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,46,2,6,1,2,1
7/25/17 21:20,7/25/17 21:33,0,47.223.152.119,100,771,1,7/25/17 21:33,R_bsgDFMjbMWsTIT7,,,,,32.25680542,-96.0821991,anonymous,EN,A1YA3HNCUJSJF4,"1,2",3,6,7,It was time for maintenance to prevent problems and the job was assigned to Chris. ,6,5,6,1,1,1,Chris is happy to help prevent a failure that could cost time and money possibly a bonus ,6,algorithms are averages what is more likely to happen. More often than not they are correct,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The managers job was to assign work .The algorithm was the tool he used to get his information.,Information averages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,1,3,1,2,1
7/25/17 21:24,7/25/17 21:33,0,173.48.133.125,100,561,1,7/25/17 21:33,R_DbNnW1ymW6yvZ1T,,,,,42.58790588,-71.34980011,anonymous,EN,A4T50ODN6SGNR,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,The company can evaluate their employees using whatever methodology and process they want so long as it is legal.,3,3,2,4,4,4,Chris would feel that performance evaluation was not really under his control.,5,All he has to do is know how to read the results of the algorithmic analysis.,1,3,The algorithm analyzes the performance of the employee and the manger then interprets the results of the analysis.,They are formulas that instruct a computer on how to treat entered data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,2,8,1,2,4
7/25/17 21:30,7/25/17 21:33,0,76.120.139.254,100,197,1,7/25/17 21:33,R_3PZvbmwUOCnsvIC,,,,,39.89039612,-80.70210266,anonymous,EN,A14NP6X071S7GK,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They are a set of rules that a computer follows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,If he is doing his job right the algorithm should be accurate and show that so there should be no issue.,7,7,7,1,1,1,I think if Chris is a good worker he would be happy to have his work evaluated so he can get recognition.,7,If it follows rules there should be no room for error.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30,2,5,1,1,4
7/25/17 21:28,7/25/17 21:33,0,209.23.98.237,100,290,1,7/25/17 21:33,R_3lz7JBkmWrHQlCr,,,,,44.75779724,-74.82460022,anonymous,EN,A3UB0EZ8JF6G1T,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm tweaks the process and the manager puts it into play.,A set of variations that are checked by a computer ,4,Chris is just doing his job.,3,4,2,2,2,2,The algorithm keeps Chris employed.,4,Computers are generally good at figuring this out.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29,2,3,1,3,1
