fairness code,emotion code,trust code,20 types,fairness,trust,emotion,ID,fairness OR,trust OR,emotion OR
9,9,9,"1,4",1,1,1,R_1E5W2ebEn4kgAwg,An algorithm could not possibly evaluate all given variables such as tone of voice which could lead to chris receiving a lower performance evaluation than he deserves.,An algorithm could not possibly evaluate human performance correctly.,I highly doubt chris would feel happy about the algorithm's evaluation.
9,9,9,"4,4",1,1,1,R_3L10MAEhKXCUPdd,I don't think an algorithm can accurately evaluate a human response or human performance.,"As I said above, I don't feel that a computer algorithm could accurately evaluate human performance.",I think that Chris would find it to be extremely frustrating that an algorithm was evaluating his performance.
9,9,9,"1,4",1,1,1,R_6FLKzNv4aHp1ZQt,Every call is unique and quality control cannot be guaranteed with an algorithm.,It cannot be open-minded and subjective.,Algorithms are not perfect
9,9,9,"2,4",1,1,1,R_00poshhYgTCnVjb,Evaluation of customer service cannot be accurately  done by an algorithm.,Evaluation of customer service cannot be accurately  done by an algorithm.,A judgement by machine would only give out random results and not the true results of chris's work.
9,9,9,"1,4",2,1,1,R_2roJCFLLfLrDp0s,In no way can you be judged by an algorithm it is inaccurate.,While this may possibly be helpful there is no good feedback only what the program is. You need human interaction to judge this type of conversation.,I would assume that no one would be happy being judged by a machine algorithm.
9,9,100c,"1,4",2,1,2,R_3nuchYdXsfoVUy5,I think those algorithms are inherently biased,Same as above,Same as above
9,9,9,"2,4",1,1,3,R_1jIJo6MzF42wAKX,the tone can be hard to quantify and the tone of the customer could be due to some type of bias toward the employee like accent,he's not evaluating the employee fairly,he would probably feel this way because it's not a fair scale of his performance
9,100a,9,"4,3",3,2,3.166666667,R_2fjm45eZmL1m4UU,"I believe in judgements being made on a case by case basis, for the most part. Algorithms essentially make predetermined choices.",Algorithms are pre-programmed. they cannot make quality choices on their own.,I doubt he would have strong feelings about it at all.
9,100a,9,"4,4",3,2,4,R_2fwfqOsD7uvAgjK,I don't think algorithms are good at correctly evaluating the intricacies of human language,I simply don't trust a computer to do a good job with this kind of stuff,"there hans't been an evaluation yet, so Chris feels neutral at the moment, maybe a it anxious"
9,100c,9,"1,4",3,2,2.333333333,R_2B2PC0SoER4mMrd,I believe this system is likely set up to make performance reviews very difficult.,Most automated systems make things harder than they would be without them.,This is how I would feel in his shoes.
9,100c,9,"2,1",2,2,3.333333333,R_3n31NPzYqf1W2Wx,I think it is unwise to rely on algorithims,i do not trust algorithims,its how i would feel
9,11,9,"1,4",3,2,3,R_3g7QB4HD0FG9cak,I think that sometimes people can come across angry or impatient when in fact they really aren't. THeir tone isn't always linked to how they are actually feeling.,I don't think that an alogrithm can actually interpret how someone is doing at their job.,I think Chris might feel frustrated that this is how he is being evaluated.
9,8,52,"1,4",3,2,2.5,R_2V9hx2t0GodZ91X,The algorithm could be prone to error and not accurately assess his performance.,I have no idea how a system like this would actually work. I don't trust a robot to handle subjective human matters.,I think he'd be mad he isn't being evaluated by a human but rather by a robot.
9,8,9,"3,4",3,2,3,R_3suBy0VVkGrXbh6,im not sure an algorithm can understand certain tones and aspects of converstations,im not one to trust computers with things as important as my job or money,if i heard i was being reviewed by my bosss through a computer and not by me directly or by customers reviews i would be very annoyed and feel i wasnt getting accurate feed back to improve
9,16,9,"1,3",2,2,3.166666667,R_32YqbNAsDIDqHcC,People may not have exactly what the algorithm is looking for. They have it worded differently.,I just don't like how they pick based on a few things.,"If Chris is picked, he would feel proud, joyful or happy.  He is probably frustrated, disappointed or angry if he isn't picked."
9,16,9,"1,2",3,2,3.833333333,R_2XjSFp5n2Zk5cUf,The algorithm can't decide in favor of Chris at any point so if he has a need for time off he can't ask for it.,It is only as good as the information it was given and may not be capable of taking into consideration anything other than availability,Perhaps Chris is not a morning person and would do better with customer service when he is awake and fully functioning... he is happy to have a job but a little frustrated that he has to work mornings
9,51,9,"2,4",3,2,2.166666667,R_2a96rh9wP3pnFse,It is better for a live human to analyze these calls. What if the algorithm messes up or mis-interprets a call.,I believe and trust more in human interactions.,"Chris would feel like he was treated fairly, if he gets a bad review, because something could have possibly went wrong with the algorithm."
9,52,9,"4,4",3,2,2.166666667,R_29fT4Ve0SyDEnyK,A computer algorithm won't pick up on nuance in a conversation that a human would.,"Like I said, an algorithm isn't going to pick up on nuanced conversation and will be unable to make complex decisions based on it.",I'd feel as if I were just a cog in the machine if a computer program was grading my efforts rather than a person.
9,52,9,"4,4",3,2,2.333333333,R_3Pt1x14ZX4sIbvu,"I don't really understand how the algorithm would be able to evaluate things like tone, which can easily be subjective and/or misunderstood.",I don't think the algorithm could take into consideration human emotions and tone.,I think Chris is a smart dude and would feel the same way that I explained as to why the evaluation is unfair.
9,52,9,"4,4",4,2,2.5,R_pR7kC9FY4evZnQl,Sometimes a machine can't understand the difference in the tone of words,the machines don't understand tone,I was trying to show more nervous
9,52,9,"4,3",3,2,2.666666667,R_33wCyd6l89ngcnJ,I don't think currently a computer has the computational ability to derive information from a resume that can accurately gauge candidates for a job. Resumes are more than just words and data on a page.,"Again, unless data can be entered into a numerical format for the computer to understand, it takes some intuition and experience to judge the qualities of job seekers. People are more than the sum of their algorithms.",I think Chris would feel a bit put out that he was being judged or scrutinized by a machine.
9,52,9,"2,4",3,2,2.833333333,R_22sJ7QCObZfdtpl,It is analyzing customers' tones. I feel that these could be affected by a variety of external forces.,I feel that the algorithm isn't based on the employees as much as the customer's so I would not trust it.,"His manager's evaluation isn't truly of Chris' performance, so Chris isn't really in control."
9,52,9,"1,4",3,2,3,R_3fIxyYdQZLu2mZP,i do not believe an algorithm can detect tone,not on tone,i wouldnt like it
9,"9, 52",11,"2,4",2,2,1,R_1po5d7mLFHzIavq,I wouldn't fully trust a computer to tell me how employees are doing. I would use it instead as a guide.,"If the manager only focuses on the word of a machine, then the manager doesn't have good judgment.",He would be pissed that a machine judged him and his boss followed it.
