fairness ID,20 types fairness,fairness,fairness code,trust ID,20 types trust,trust,trust code,emotion ID,20 types emotion,emotion,emotion code
R_qyIRjlHl5svTa6Z,"4,1",7,100,R_1DzZF0lJVToGlTC,"1,1",5,9b,R_STCtaUlS8FiXqMx,"5,3",5.333333333,13b
R_3MlMRikyPdmXAQ3,"3,4",6,1,R_zSj252gTfOwOMO5,"1,1",5,6,R_2WGV5pVar4kDdKi,"5,3",5.5,13b
R_3lFHK1walGecKIJ,"2,3",5,7,R_zSj252gTfOwOMO5,"1,1",5,and 7,R_2triosaUvbz7c3m,"5,3",2.666666667,13b
R_33jYbHgGDuCos3q,"2,3",7,14b,R_8uBR5tpbIiy1cUV,"1,1",5,7,R_3Rqt7XltEnDeUNr,"5,3",5.5,13b
R_1K88X60xTmgNIFZ,"2,2",6,1,R_ANjvMuNlfXpK3dv,"1,1",5,5,R_1mxvSLQP9WC4WiX,"5,1",6.166666667,13b
R_PHbwnOPphUalcXv,"1,3",6,1,R_2VKfrJpF2Dqty5c,"1,1",5,7,R_1nMWDkacuZOsXxI,"4,3",2.666666667,13b
R_1N3ov1VVclUBWdy,"1,3",6,7,R_tM2Db8sNsCs9VtL,"1,1",5,7,R_24cp120UFdsDAaY,"4,2",4.5,13b
R_TiU724PwGPzs5Et,"1,2",5,100,R_27CpIkziFSSrPpY,"1,1",5,7,R_1hzEQTrvm9zWshe,"3,4",5.833333333,13b
R_2EuiajI0jg8w2G5,"1,3",6,7,R_1E56GlpSDUE0rRf,"1,1",6,1,R_20U4Pz8IPr14vUt,"3,3",5.5,13b
R_3kdIca69q065NSC,"5,4",4,100,R_1E56GlpSDUE0rRf,"1,1",6,3,R_sHeP1Vl0t1CKfsZ,"3,1",3.666666667,13b
R_dopDBiyB8HbsRmV,"2,3",6,1,R_cC8yQ2DhH5WxmjD,"1,1",6,7,R_3j6BWo8ftaSzZzO,"3,1",3.666666667,13b
R_dopDBiyB8HbsRmV,"2,3",6,5,R_1K2vKTQLgBTptQu,"1,1",6,7,R_0TKfggDaDqcSXV7,"3,1",5.0,13b
R_2Ehg1Tc9k4Lrpdg,"4,1",7,7,R_eb2sO3XqOqQBVcJ,"1,1",6,7,R_2uVELN6zfGnjebp,"3,1",6.333333333,13b
R_2AHl1cbYaXmI59v,"2,1",6,1,R_3kM6WCbpirJxWXF,"1,1",6,7,R_2P0c73y9rNPpbZ7,"2,4",1.6666666669999999,13b
R_2fvvIsdj5MzFBIp,"5,4",5,5,R_vJsONL4PL2FStJn,"1,1",6,5,R_3MikZt3lJr64IOB,"2,4",4.833333333,13b
R_2PgUkSG99V9UpLh,"4,1",7,6c,R_1FblJSRgwmu97KT,"1,1",6,5,R_1pYUpK6CWfiaf0D,"2,4",7.0,13b
R_2flC1tHmV45vUIi,"1,1",7,7,R_z6ZKlfOCpwegMkp,"1,1",6,5,R_1r6Lo2oD8UpfJ5E,"2,3",5.666666667,13b
R_2QsTZxb0arzAQpE,"5,4",7,4,R_bJj5WCV6WUgY2I1,"1,1",6,1,R_2Pi2M0kEpZ3x1FG,"2,3",5.833333333,13b
R_1IRTakQUR7C5N0B,"5,4",7,4,R_bJj5WCV6WUgY2I1,"1,1",6,5,R_3EK13Qb1aIGN7YQ,"2,3",6.0,13b
R_1IRTakQUR7C5N0B,"5,4",7,13,R_AciiA4NBwvdOkSd,"1,1",6,5,R_1Fktu8JtBA04mOe,"1,3",3.166666667,13b
R_1inzpefVQlL2Byi,"5,3",7,1,R_a5CKAPp4xLY8DAt,"1,1",6,7,R_3PSn5KSv8asjImB,"1,3",5.833333333,13b
R_3oEETqzLtM2Vd57,"5,3",6,5,R_Rh73RXFtNyIFvZn,"1,1",6,2,R_T5xMfrryz7ircgp,"1,1",6.5,13b
R_STCtaUlS8FiXqMx,"5,3",5,5,R_2UWoBJyNBUpxjCI,"1,1",6,100c,R_31Mc3A7OgFrTcxw,"2,3",2.666666667,13b
R_2WGV5pVar4kDdKi,"5,3",7,4,R_3j3erk8wiPOJPEk,"1,1",6,4,R_31Mc3A7OgFrTcxw,"2,3",2.666666667,16a
R_2triosaUvbz7c3m,"5,3",7,100,R_3j3erk8wiPOJPEk,"1,1",6,5,R_2YtTZsGaijnBFI7,"4,4",6.666666667,13b
R_3Rqt7XltEnDeUNr,"5,3",7,4,R_1pAUZP8mgjs4r4U,"1,1",6,4,R_2YtTZsGaijnBFI7,"4,4",6.666666667,19
R_1mxvSLQP9WC4WiX,"5,1",6,5,R_1pAUZP8mgjs4r4U,"1,1",6,7,R_3hFwdtkvjXxLwvE,"2,2",3.666666667,14b
R_1nMWDkacuZOsXxI,"4,3",5,7,R_RqKHf9xhCEXOcFj,"1,1",6,7,R_2eUvAoXmubAKMtC,"1,1",4.666666667,14b
R_24cp120UFdsDAaY,"4,2",6,6c,R_1BXEt9j1GQszuJI,"1,1",6,4,R_3mizQFQ2GD5sCQh,"4,3",2.5,16a
R_1hzEQTrvm9zWshe,"3,4",6,1,R_1BXEt9j1GQszuJI,"1,1",6,7,R_2wKv31T6ECNl6pe,"3,3",1.8333333330000001,16a
R_20U4Pz8IPr14vUt,"3,3",6,7,R_ZaGvMy4oZcs5bUZ,"1,1",6,7,R_3DecBBGPoKc2AxE,"2,3",3.666666667,16a
R_sHeP1Vl0t1CKfsZ,"3,1",4,needs more info,R_PtegQYUtltuYEDv,"1,1",6,7,R_3L0Sl7oLDltJzvg,"1,3",2.5,16a
R_3j6BWo8ftaSzZzO,"3,1",5,9b,R_24GlsralsWk1eSo,"1,1",6,7,R_3iIqEUB64xdgd5o,"1,3",5.666666667,16a
R_0TKfggDaDqcSXV7,"3,1",5,7,R_1Caa0G9EIGX6Qpg,"1,1",6,5,R_3qsu1DbC1TXnFkw,"5,2",3.666666667,16b
R_2uVELN6zfGnjebp,"3,1",6,5,R_1Ehfkxg7mst2ZRk,"1,1",6,7,R_1ezaRaYALQJEbkV,"4,2",3.833333333,16b
R_2P0c73y9rNPpbZ7,"2,4",2,9a,R_1hG7vN9Rp1z9BiW,"1,1",7,7,R_10vgl53quSWVCji,"4,2",3.666666667,16b
R_3MikZt3lJr64IOB,"2,4",7,7,R_2ze7bSt92pNunNl,"1,1",7,5,R_1hMd5E0V0yw1PQL,"2,2",4.0,16b
R_1pYUpK6CWfiaf0D,"2,4",6,1,R_24pXs0HIBlTveWk,"2,2",5,6,R_1I9L1JzvrI3BCbZ,"2,2",3.333333333,16b
R_1r6Lo2oD8UpfJ5E,"2,3",6,1,R_1ohcX8Ecy4q13yk,"4,2",5,7,R_XXKrwo11xd4QJMZ,"1,2",1.0,16b
R_2Pi2M0kEpZ3x1FG,"2,3",7,1,R_1ohcX8Ecy4q13yk,"4,2",5,9a,R_1rrGawOn6jbnklU,"4,4",6.0,18
R_3EK13Qb1aIGN7YQ,"2,3",7,5,R_3Gj1MNKiCytRIh0,"2,4",5,7,R_A67dOCTg4L4Bs2J,"2,1",5.333333333,18
R_3EK13Qb1aIGN7YQ,"2,3",7,7,R_2s0UDaDT3orjmXr,"1,2",6,7,R_1jJ1mmRSpjZABt4,"1,1",4.0,18
R_1Fktu8JtBA04mOe,"1,3",3,12b,R_2s0UDaDT3orjmXr,"1,2",6,10,R_2YmnvRjakh6IIug,"1,1",5.333333333,18
R_3PSn5KSv8asjImB,"1,3",5,1,R_3kijUXyN8t5i5Dg,"3,1",6,5,R_1kY6in8hFyKRKyv,"5,3",5.5,19
R_3PSn5KSv8asjImB,"1,3",5,6,R_3kijUXyN8t5i5Dg,"3,1",6,7,R_1CKE9Klgds4AhsW,"4,2",7.0,19
R_T5xMfrryz7ircgp,"1,1",7,1,R_2uwvSVdTPipRI1e,"2,1",6,7,R_2WBa5SE5Wwf8OXy,"2,3",5.166666667,19
R_31Mc3A7OgFrTcxw,"2,3",2,9b,R_6nGomHnX2MlXZIZ,"5,4",6,4,R_2uxmxW7npDNwYFT,"1,1",5.666666667,3
R_2YtTZsGaijnBFI7,"4,4",7,6,R_tMnDQ1YCcxicgqB,"5,3",5,4,R_2uxmxW7npDNwYFT,"1,1",5.666666667,7
R_3hFwdtkvjXxLwvE,"2,2",4,needs more info,R_2RWCEpgYzau7des,"5,1",7,100a,R_1eFgOR3iKKsdlt7,"1,3",6.0,4
R_2eUvAoXmubAKMtC,"1,1",6,1,R_1pDORcjdazQg49R,"4,2",5,6,R_yRdHNqOd2Syvbjz,"2,2",4.5,5
R_3mizQFQ2GD5sCQh,"4,3",3,9c,R_qyIRjlHl5svTa6Z,"4,1",5,6,R_339ht94SlE5SH45,"2,2",5.5,5
R_2wKv31T6ECNl6pe,"3,3",3,9,R_qyIRjlHl5svTa6Z,"4,1",5,9b,R_1gUx9sa8aovD14Y,"2,2",6.0,5
R_3DecBBGPoKc2AxE,"2,3",3,9b,R_3MlMRikyPdmXAQ3,"3,4",5,needs more info,R_1GTwYkc7c5OK9bY,"1,2",5.666666667,5
R_3L0Sl7oLDltJzvg,"1,3",6,7,R_3lFHK1walGecKIJ,"2,3",5,4,R_3LZUgjwa5GsoLiu,"1,2",3.5,5
R_3iIqEUB64xdgd5o,"1,3",5,5,R_33jYbHgGDuCos3q,"2,3",7,100a,R_3LZUgjwa5GsoLiu,"1,2",3.5,13
R_3qsu1DbC1TXnFkw,"5,2",3,100,R_1K88X60xTmgNIFZ,"2,2",5,11,R_Z9IiEtS8bCqHGut,"4,1",5.166666667,5
R_1ezaRaYALQJEbkV,"4,2",3,11,R_1K88X60xTmgNIFZ,"2,2",5,10,R_Z9IiEtS8bCqHGut,"4,1",5.166666667,13b
R_1ezaRaYALQJEbkV,"4,2",3,10,R_PHbwnOPphUalcXv,"1,3",5,1,R_1FFD0VkRdxmJ5jX,"4,1",5.833333333,5
R_10vgl53quSWVCji,"4,2",5,5,R_1N3ov1VVclUBWdy,"1,3",6,7,R_1FFD0VkRdxmJ5jX,"4,1",5.833333333,13b
R_1hMd5E0V0yw1PQL,"2,2",4,100,R_TiU724PwGPzs5Et,"1,2",5,5,R_2dLpjVqrHiOgFCh,"1,1",3.5,52
R_1I9L1JzvrI3BCbZ,"2,2",6,1,R_2EuiajI0jg8w2G5,"1,3",6,7,R_2dLpjVqrHiOgFCh,"1,1",3.5,7
R_XXKrwo11xd4QJMZ,"1,2",1,9,R_3kdIca69q065NSC,"5,4",1,100c,R_2dLpjVqrHiOgFCh,"1,1",3.5,(3
R_1rrGawOn6jbnklU,"4,4",6,5,R_dopDBiyB8HbsRmV,"2,3",5,6,R_2dLpjVqrHiOgFCh,"1,1",3.5,12)
R_A67dOCTg4L4Bs2J,"2,1",6,1,R_2Ehg1Tc9k4Lrpdg,"4,1",7,6,R_29fT4Ve0SyDEnyK,"4,4",2.166666667,52a
R_1jJ1mmRSpjZABt4,"1,1",4,1,R_2AHl1cbYaXmI59v,"2,1",6,4,R_33wCyd6l89ngcnJ,"4,3",2.666666667,52a
R_2YmnvRjakh6IIug,"1,1",6,7,R_2fvvIsdj5MzFBIp,"5,4",6,4,R_2fIhuEdmG33DmwU,"4,3",3.166666667,52a
R_2YmnvRjakh6IIug,"1,1",6,3,R_2PgUkSG99V9UpLh,"4,1",6,7,R_CZEXjyPiUIV5XHj,"3,4",2.0,52a
R_1kY6in8hFyKRKyv,"5,3",6,5,R_2flC1tHmV45vUIi,"1,1",6,7,R_3KuBfcLU7HJZlhO,"3,4",2.833333333,52a
R_1CKE9Klgds4AhsW,"4,2",7,6c,R_2QsTZxb0arzAQpE,"5,4",5,4,R_6KdaYmrRUHHEluF,"3,4",2.833333333,52a
R_2WBa5SE5Wwf8OXy,"2,3",6,7,R_1IRTakQUR7C5N0B,"5,4",6,4,R_1erTXfdgQ0zyTcN,"2,4",2.0,52a
R_2uxmxW7npDNwYFT,"1,1",7,1,R_1inzpefVQlL2Byi,"5,3",5,10,R_1po5d7mLFHzIavq,"2,4",1.0,52a
R_1eFgOR3iKKsdlt7,"1,3",5,1,R_3oEETqzLtM2Vd57,"5,3",6,4,R_3EmcP7ln94JNzUn,"2,4",3.5,52a
R_yRdHNqOd2Syvbjz,"2,2",6,7,R_STCtaUlS8FiXqMx,"5,3",6,100c,R_DvOl78kVra4l2vL,"2,2",2.0,52a
R_yRdHNqOd2Syvbjz,"2,2",6,3,R_2WGV5pVar4kDdKi,"5,3",6,51,R_306LDfqmWOINbSr,"1,4",4.0,52a
R_339ht94SlE5SH45,"2,2",6,5,R_2triosaUvbz7c3m,"5,3",6,5,R_2U0ecg5bsgxqvgz,"1,4",2.833333333,52a
R_1gUx9sa8aovD14Y,"2,2",5,7,R_3Rqt7XltEnDeUNr,"5,3",7,51,R_3PGfd9DC9R3uEEf,"1,3",3.333333333,52a
R_1GTwYkc7c5OK9bY,"1,2",6,100,R_1mxvSLQP9WC4WiX,"5,1",6,51,R_3NEdv6PVtf4Ozai,"1,2",3.0,52a
R_3LZUgjwa5GsoLiu,"1,2",6,7,R_1nMWDkacuZOsXxI,"4,3",6,7,R_rfGElZMgM9h1tRv,"3,3",2.0,52a
R_3LZUgjwa5GsoLiu,"1,2",6,5,R_24cp120UFdsDAaY,"4,2",5,7,R_rfGElZMgM9h1tRv,"3,3",2.0,13b
R_Z9IiEtS8bCqHGut,"4,1",7,6c,R_1hzEQTrvm9zWshe,"3,4",6,1,R_1q9A2fPT5pNBMH0,"4,4",5.166666667,6
R_Z9IiEtS8bCqHGut,"4,1",7,5,R_20U4Pz8IPr14vUt,"3,3",6,7,R_1q9A2fPT5pNBMH0,"4,4",5.166666667,100a
R_1FFD0VkRdxmJ5jX,"4,1",6,5,R_sHeP1Vl0t1CKfsZ,"3,1",3,7,R_2DOfbUICAsVQ8Va,"4,3",5.333333333,6
R_2dLpjVqrHiOgFCh,"1,1",6,7,R_3j6BWo8ftaSzZzO,"3,1",4,9a,R_2DOfbUICAsVQ8Va,"4,3",5.333333333,100a
R_29fT4Ve0SyDEnyK,"4,4",3,9a,R_0TKfggDaDqcSXV7,"3,1",5,7,R_31oT4E56hBcIFpW,"4,3",7.0,6
R_33wCyd6l89ngcnJ,"4,3",3,9a,R_2uVELN6zfGnjebp,"3,1",7,7,R_31oT4E56hBcIFpW,"4,3",7.0,100a
R_2fIhuEdmG33DmwU,"4,3",5,needs more info,R_2P0c73y9rNPpbZ7,"2,4",1,9a,R_vU1sw3klWLZi2op,"3,3",4.5,7
R_CZEXjyPiUIV5XHj,"3,4",2,11,R_3MikZt3lJr64IOB,"2,4",5,6,R_1is7PxgWDiNpYVk,"3,2",5.333333333,7
R_3KuBfcLU7HJZlhO,"3,4",3,9a,R_1pYUpK6CWfiaf0D,"2,4",6,6,R_27myrLXnMNJIeBU,"2,2",5.333333333,7
R_6KdaYmrRUHHEluF,"3,4",5,6a,R_1r6Lo2oD8UpfJ5E,"2,3",5,4,R_D6kPSlzgU5N0vXr,"2,2",5.666666667,7
R_1erTXfdgQ0zyTcN,"2,4",2,11,R_2Pi2M0kEpZ3x1FG,"2,3",6,7,R_1OML6kSQ06thIkL,"1,3",5.5,7
R_1po5d7mLFHzIavq,"2,4",2,9,R_3EK13Qb1aIGN7YQ,"2,3",6,5,R_SH8ixs5TW8me5hL,"1,2",4.166666667,7
R_3EmcP7ln94JNzUn,"2,4",5,7,R_3EK13Qb1aIGN7YQ,"2,3",6,6,R_3gYoQDemWx9I63v,"3,3",4.5,7
R_DvOl78kVra4l2vL,"2,2",4,9a,R_1Fktu8JtBA04mOe,"1,3",2,9c,R_3gYoQDemWx9I63v,"3,3",4.5,13b
R_306LDfqmWOINbSr,"1,4",7,100,R_3PSn5KSv8asjImB,"1,3",5,3,R_22sJ7QCObZfdtpl,"2,4",2.833333333,9a
R_2U0ecg5bsgxqvgz,"1,4",5,7,R_T5xMfrryz7ircgp,"1,1",7,7,R_1l9PoRa4e8pU9tM,"3,1",2.833333333,9b
R_3PGfd9DC9R3uEEf,"1,3",6,7,R_31Mc3A7OgFrTcxw,"2,3",1,9b,R_5C7oVT6KRCCeWkx,"2,4",2.166666667,9c
R_3NEdv6PVtf4Ozai,"1,2",4,13,R_2YtTZsGaijnBFI7,"4,4",6,13,R_2uPW2nnba78HHtI,"5,2",5.0,appreciate manager
R_rfGElZMgM9h1tRv,"3,3",3,12,R_3hFwdtkvjXxLwvE,"2,2",2,needs more info,R_2CPT5ai0PVeehaQ,"4,3",6.166666667,engineer-occupation matters
R_1q9A2fPT5pNBMH0,"4,4",6,6c,R_2eUvAoXmubAKMtC,"1,1",6,7,R_263VnXX7T9ii9nr,"3,2",4.0,part of everyday life
R_2DOfbUICAsVQ8Va,"4,3",6,6c,R_3mizQFQ2GD5sCQh,"4,3",2,9c,,,,
R_31oT4E56hBcIFpW,"4,3",7,6c,R_2wKv31T6ECNl6pe,"3,3",1,11,,,,
R_vU1sw3klWLZi2op,"3,3",5,7,R_3DecBBGPoKc2AxE,"2,3",3,needs more info,,,,
R_1is7PxgWDiNpYVk,"3,2",6,7,R_3L0Sl7oLDltJzvg,"1,3",4,1,,,,
R_27myrLXnMNJIeBU,"2,2",7,1,R_3iIqEUB64xdgd5o,"1,3",6,100c,,,,
R_D6kPSlzgU5N0vXr,"2,2",6,1,R_3qsu1DbC1TXnFkw,"5,2",4,4,,,,
R_1OML6kSQ06thIkL,"1,3",6,1,R_1ezaRaYALQJEbkV,"4,2",3,7,,,,
R_SH8ixs5TW8me5hL,"1,2",6,1,R_1ezaRaYALQJEbkV,"4,2",3,11,,,,
R_3gYoQDemWx9I63v,"3,3",6,1,R_1ezaRaYALQJEbkV,"4,2",3,10,,,,
R_22sJ7QCObZfdtpl,"2,4",3,9,R_10vgl53quSWVCji,"4,2",6,1,,,,
R_1l9PoRa4e8pU9tM,"3,1",6,7,R_1hMd5E0V0yw1PQL,"2,2",4,100a,,,,
R_5C7oVT6KRCCeWkx,"2,4",2,100,R_1I9L1JzvrI3BCbZ,"2,2",5,3,,,,
R_2uPW2nnba78HHtI,"5,2",5,4,R_1I9L1JzvrI3BCbZ,"2,2",5,6,,,,
R_2CPT5ai0PVeehaQ,"4,3",7,6a,R_XXKrwo11xd4QJMZ,"1,2",1,9c,,,,
R_263VnXX7T9ii9nr,"3,2",4,6,R_1rrGawOn6jbnklU,"4,4",6,1,,,,
